wikiname;variations;author;author_firstname;wikiID;freq;repo_title;repoID;pub_year;genre;text_source;normalised_title;best_match_student_eds;student_edition;score_student_eds;author_complete;best_match_works;works;score_works
OHNE_LIEBE;['Ohne Liebe Â»', 'Ohne Liebe'];Ebner-Eschenbach;Marie von;Q106687147;2;;../../ebnresch/erzauto/chap14.html;1888;([], ['novella']);Gutenberg-DE;ohne liebe;des meeres und der liebe wellen;0;85.5;marie von ebner-eschenbach;ebner-eschenbach, marie von;1;93.20754717
PANKRAZ_DER_SCHMOLLER;['Pankraz, der Schmoller'];Keller;Gottfried;Q2049588;4;Pankraz, der  Schmoller;../../keller/pankraz/pankraz.html;1856;([], ['novella']);Gutenberg-DE;pankraz der schmoller;pankraz, der schmoller;1;97.6744186;gottfried keller; keller, gottfried;1;92.12121212
PAPA_HAMLET;['Papa Hamlet'];Holz/Schlaf;Arno/Johannes;Q2050484;27;;../../schlaf/papahaml/papahaml.html;1889;narrative;Gutenberg-DE;papa hamlet;papa hamlet. ein tod;1;90;arno/johannes holz/schlaf;johannes &lt;0;75
PARALYSE;['Paralyse'];Sack;Gustav;noWikiID;1;Paralyse;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Sack_Gustav_Paralyse.xml;1913;;textgrid;paralyse;parzival;0;62.5;gustav sack;sack, gustav;1;90.86956522
PETER_CAMENZIND;['Peter Camenzind'];Hesse;Hermann;Q576493;2;;41051;1904;(['novel'], ['novel']);Gutenberg-US;peter camenzind;peter schlemihls wundersame geschichte;0;85.5;hermann hesse;hesse, hermann;1;91.48148148
PETER_SCHLEMIHLS_WUNDERSAME_GESCHICHTE;"['Peter Schlemihls wundersame Geschichte', ""Peter Schlemihl's wundersame Geschichte"", ""Peter Schlemihl's wundersame[r] Geschichte""]";Chamisso;Adalbert von;Q1093419;4;Peter Schlemihls wundersame Geschichte;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Chamisso_Adelbert_von_Peter_Schlemihls_wundersame_Geschichte.xml;1814;(['literary fairy tale', 'fairy tale'], []);textgrid;peter schlemihls wundersame geschichte;peter schlemihls wundersame geschichte;1;100;adalbert von chamisso; chamisso, adelbert von;1;88.37209302
PFISTERS_MUEHLE;['Pfisters MÃ¼hle'];Raabe;Wilhelm;Q1373296;15;;./../raabe/pfister/pfister.html;1884;([], ['novel']);Gutenberg-DE;pfisters muehle;pfisters mühle;1;89.65517241;wilhelm raabe;raabe, wilhelm;1;91.48148148
PFLUG_UND_SCHRAUBSTOCK;['Pflug und Schraubstock'];Eyth;Max;noWikiID;1;Hinter Pflug und  Schraubstock;../../eyth/pflug/pflug.html;1889;collection of stories;Gutenberg-DE;pflug und schraubstock;»draußen vor der tür« und andere werke;0;85.5;max eyth;schiendorfer, max;0;85.5
PLAUTUS_IM_NONNENKLOSTER;['Plautus im Nonnenkloster', 'Plautus im Nonnenkoster'];Meyer;Conrad Ferdinand;Q1772718;3;Plautus im Nonnenkloster;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Meyer_Conrad_Ferdinand_Plautus_im_Nonnenkloster.xml;1881;narration;textgrid;plautus im nonnenkloster;sterben;0;65.45454545;conrad ferdinand meyer;meyer, conrad ferdinand;1;92.88888889
POLE_POPPENSPAELER;['Pole PoppenspÃ¤ler'];Storm;Theodor;Q1760267;5;Pole  PoppenspÃ¤ler;../../storm/polepopp/polepopp.html;1874;narration;Gutenberg-DE;pole poppenspaeler;pole poppenspäler;1;91.42857143;theodor storm;storm, theodor;1;91.48148148
POLIZEIGESCHICHTEN;['Polizeigeschichten'];Dronke;Ernst;noWikiID;1;Polizei-Geschichten;../../dronke/polizei/polizei.html;1846;;Gutenberg-DE;polizeigeschichten;liebesgeschichte der schönen magelone;0;68.82352941;ernst dronke;lettau, ernst ulrik;0;85.5
POLNISCHE_GHETTO-GESCHICHTEN;['Polnische Ghetto-Geschichten'];Sacher-Masoch;Leopold von;noWikiID;1;Polnische  Geschichten;../../sacher-m/polnisch/polnisch.html;1886;collection of stories;Gutenberg-DE;polnische ghetto-geschichten;gedichte;0;64.28571429;leopold von sacher-masoch;sacher-masoch, leopold von;1;93.1372549
PRINZESSIN_BRAMBILLA;['Prinzessin Brambilla'];Hoffmann;E. T. A;Q570890;6;Prinzessin  Brambilla;../../Hoffmann/brambil1/brambil1.html;1820;([], ['novel', 'narration']);Gutenberg-DE;prinzessin brambilla;prinzessin brambilla;1;100;e. t. a hoffmann;hoffmann, e. t. a.;1;89.41176471
PRINZESSIN_FISCH;['Prinzessin Fisch'];Raabe;Wilhelm;Q2110713;2;;../../raabe/prifisch/prifisch.html;1882;novel;Gutenberg-DE;prinzessin fisch;prinzessin brambilla;0;73.07692308;wilhelm raabe;raabe, wilhelm;1;91.48148148
PROFESSOR_UNRAT;['Professor Unrat'];Mann;Heirich;Q457481;2;;../../mannh/prounrat/prounrat.html;1904;([], ['novel']);Gutenberg-DE;professor unrat;professor bernhardi;0;71.25;heirich mann;mann, heinrich;0;87.69230769
PROKOPUS;['Prokopus'];Stifter;Adalbert;Q23689421;1;;../../stifter/prokopus/prokopus.html;1848;narrative;Gutenberg-DE;prokopus;die geschichte vom franz biberkopf;0;55.38461538;adalbert stifter;stifter, adalbert;1;92.12121212
PSYCHE;['Psyche'];Storm;Theodor;noWikiID;1;Psyche;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Psyche.xml;1875;narration;textgrid;psyche;scherz, satire, ironie …;0;72;theodor storm;storm, theodor;1;91.48148148
QUITT_(FONTANE);['Quitt'];Fontane;Theodor;Q1589389;6;Quitt;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Quitt.xml;1890;([], ['novel']);textgrid;quitt (fontane);stine;0;54;theodor fontane; fontane, theodor;1;91.93548387
REICH_UND_ARM;['Reich und Arm'];Felder;Franz Michael;noWikiID;1;Reich und Arm;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Felder_Franz_Michael_Reich_und_Arm.xml;1868;collection of stories;textgrid;reich und arm;»draußen vor der tür« und andere werke;0;85.5;franz michael felder;felder, franz michael;1;92.68292683
REICHSGRAEFIN_GISELA;['ReichsgrÃ¤fin Gisela'];Marlitt;Eugenie;noWikiID;2;ReichsgrÃ¤fin  Gisela;../../marlitt/gisela/gisela.html;1869;novel;Gutenberg-DE;reichsgraefin gisela;stella;0;72;eugenie marlitt;engelmann, margit;0;62.5
REISE_NACH_BRAUNSCHWEIG;['Reise nach Braunschweig'];Reuter;Fritz;noWikiID;1;Die Reise nach  Braunschweig;../../reuter/reisebr/reisebr.html;1792;novel;Gutenberg-DE;reise nach braunschweig;reigen;0;65.45454545;fritz reuter;reuter, fritz;1;91.2
REISENOVELLEN;['Magdeburg'];Laube;Heinrich;noWikiID;2;;../../laube/reisnov1/chap003.html;1834;novella;Gutenberg-DE;reisenovellen;lenz;0;77.14285714;heinrich laube;laube, heinrich;1;91.72413793
REITERGESCHICHTE;['Reitergeschichte', 'Reitergeschichte nicht -'];Hofmannsthal;Hugo von;Q2142105;5;Reitergeschichte;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hofmannsthal_Hugo_von_Reitergeschichte.xml;1899;narration;textgrid;reitergeschichte;reitergeschichte u. andere erzählungen;1;90;hugo von hofmannsthal;hofmannsthal, hugo von;1;92.79069767
RENATE;['Renate'];Storm;Theodor;noWikiID;2;Renate;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Renate.xml;1878;;textgrid;renate;julius von tarent;0;72;theodor storm;storm, theodor;1;91.48148148
REQUIEM_DER_LIEBE;['Requiem der Liebe'];Saar;Ferdinand von;noWikiID;4;;http://www.zeno.org/Literatur/M/Saar,+Ferdinand+von/Erzählungen/Novellen+aus+Österreich/4.+Teil/Requiem+der+Liebe;1897;;zeno;requiem der liebe;»draußen vor der tür« und andere werke;0;85.5;ferdinand von saar; saar, ferdinand von;1;92.43243243
REVOLUTION_UND_CONTREREVOLUTION;['Revolution und Contrerevolution'];Aston;Louise;noWikiID;2;Revolution und Contrerevolution;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Aston_Louise_Revolution_und_Contrerevolution.xml;1849;novel;textgrid;revolution und contrerevolution;leonce und lena;0;85.5;louise aston;huish, louise adey;0;85.5
RINALDO_RINALDINI;['Rinaldo Rinaldini'];Vulpius;Christian August;noWikiID;4;Rinaldo Rinaldini;../../vulpius/rinaldo/rinaldo.html;1799;;Gutenberg-DE;rinaldo rinaldini;undine;0;60;christian august vulpius;grawe, christian;0;85.5
RITTMEISTER_BRAND;['Rittmeister Brand'];Ebner-Eschenbach;Marie von;noWikiID;3;;31233;1896;;Gutenberg-US;rittmeister brand;sterben;0;64.28571429;marie von ebner-eschenbach;ebner-eschenbach, marie von;1;93.20754717
ROBINSON_DER_JUENGERE;['Robinson der JÃ¼ngere'];Campe;Joachim Heinrich;Q42195141;2;Robinson der  JÃ¼ngere;../../campe/robinson/robinson.html;1779;(['robinsonade', 'education novel'], ['novel']);Gutenberg-DE;robinson der juengere;robinson der jüngere;1;92.68292683;joachim heinrich campe;campe, joachim;1;85.5
ROMAN_AUS_DER_DECADENCE;['Roman aus der DÃ©cadence'];Martens;Kurt;noWikiID;1;Roman aus der  DÃ©cadence;../../martens/decadenc/decadenc.html;1898;novel;Gutenberg-DE;roman aus der decadence;der arme vetter;0;85.5;kurt martens;findeisen, kurt arnold;0;85.5
ROSSHALDE;['RoÃŸhalde'];Hesse;Hermann;Q2171354;1;;64466;1914;([], ['novel']);Gutenberg-US;rosshalde;oden;0;60;hermann hesse;hesse, hermann;1;91.48148148
RUHE_IST_DIE_ERSTE_BUERGERPFLICHT;['Ruhe ist die erste BÃ¼rgerpflicht'];Alexis;Willibald;noWikiID;3;Ruhe ist die erste BÃ¼rgerpflicht;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Alexis_Willibald_Ruhe_ist_die_erste_BÃ¼rgerpflicht.xml;1852;;textgrid;ruhe ist die erste buergerpflicht;die briefe;0;85.5;willibald alexis;wietfeldt, williard james;0;66
RYNO;['Ryno'];Tieck;Ludwig;Q2178262;2;Ryno;../../tieck/ryno/ryno.html;1792;narration;Gutenberg-DE;ryno;züricher novellen;0;67.5;ludwig tieck; tieck, ludwig;1;91.2
SALY'S_REVOLUTIONSTAGE;"[""Saly's Revolutionstage""]";Hegner;Ulrich ;noWikiID;1;Saly's Revolutionstage;../../hegner/saly/saly.html;1814;;Gutenberg-DE;saly's revolutionstage;revolutionsstücke;0;66.66666667;ulrich  hegner;scheinhammer-schmid, ulrich;0;85.5
SANKT_THOMAS_(NOVELLE);['Sankt Thomas'];Raabe;Wilhelm;Q1499960;2;Sankt Thomas;../../raabe/stthomas/stthomas.html;1866;narration;Gutenberg-DE;sankt thomas (novelle);traumnovelle;0;63;wilhelm raabe;raabe, wilhelm;1;91.48148148
SATIRISCHE_ERZAEHLUNGEN;['Satirischen ErzÃ¤hlungen'];Wezel;Johann Karl;noWikiID;1;Satirische ErzÃ¤hlungen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Wezel_Johann_Karl_Satirische_ErzÃ¤hlungen.xml;1777;collection of stories;textgrid;satirische erzaehlungen;sämtliche erzählungen;0;77.27272727;johann karl wezel;wezel, johann carl;1;86.85714286
SCHACH_VON_WUTHENOW;['Schach von Wuthenow'];Fontane;Theodor;Q2229265;23;;../../fontane/schach2/schach2.html;1882;([], ['novel', 'narration']);Gutenberg-DE;schach von wuthenow;schach von wuthenow;1;100;theodor fontane; fontane, theodor;1;91.93548387
SCHACHTEL_MIT_DER_FRIEDENSPUPPE;['Schachtel mit der Friedenspuppe'];Brentano;Clemes;noWikiID;1;Die Schachtel mit der  Friedenspuppe;../../brentano/puppe/puppe.html;1815;;Gutenberg-DE;schachtel mit der friedenspuppe;der arme vetter;0;85.5;clemes brentano;brentano, clemens;1;89.0625
SCHELMUFFSKY;['Schelmuffsky'];Reuter;Christian;Q107356648;6;Schelmuffsky;../../reuterc/schelmuf/schelmuf.html;1696;(['travel book'], ['novel']);Gutenberg-DE;schelmuffsky;schelmuffskys … reisebeschreibung …;1;90;christian reuter;reuter, christian;1;92.12121212
SCHICKSALE_EINER_SEELE;['Schicksale einer Seele'];Dohm;Hedwig;noWikiID;2;Schicksale einer Seele;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Dohm_Hedwig_Schicksale_einer_Seele.xml;1899;;textgrid;schicksale einer seele;gehirne;0;62.18181818;hedwig dohm;junker, hedwig;0;67.05882353
SCHLOSS_AVALON;['SchloÃŸ Avalon'];Alexis;Willibald;noWikiID;1;multiple pages;../../alexis/avalon;1826;;Gutenberg-DE;schloss avalon;das schloss dürande;0;63.33333333;willibald alexis;wietfeldt, williard james;0;66
SCHLOSS_UND_FABRIK;['SchloÃŸ und Fabrik'];Otto;Louise;noWikiID;2;SchloÃŸ und Fabrik;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Otto_Louise_SchloÃŸ_und_Fabrik.xml;1846;;textgrid;schloss und fabrik;»draußen vor der tür« und andere werke;0;85.5;louise otto;lanz, alfred otto;0;85.5
SCHWARZWAELDER_DORFGESCHICHTEN;['SchwarzwÃ¤lder Dorfgeschichten', 'SchwarzwÃ¤lder Doifgeschichten'];Auerbach;Berthold;Q60982841;12;SchwarzwÃ¤lder Dorfgeschichten;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Auerbach_Berthold_SchwarzwÃ¤lder_Dorfgeschichten.xml;1842;(['Dorfgeschichte'], ['narration']);textgrid;schwarzwaelder dorfgeschichten;gedichte;0;64.28571429;berthold auerbach;burk, berthold;0;69.09090909
SCHWEIGEN;['Schweigen'];Storm;Theodor;noWikiID;2;Schweigen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Schweigen.xml;1883;narrative;textgrid;schweigen;reigen;0;81.81818182;theodor storm;storm, theodor;1;91.48148148
SELTSAMES_BEGEGNEN_UND_WIEDERSEHEN;['Seltsames Begegnen und Wiedersehen'];Arnim;Achim von;Q2268722;2;;../../arnim/erzaehlg/chap005.html;1818;narrative;Gutenberg-DE;seltsames begegnen und wiedersehen;leonce und lena;0;85.5;achim von arnim;arnim, achim von;1;91.93548387
SERAPHINE;['Seraphine'];Gutzkow;Karl;noWikiID;1;Seraphine;../../gutzkow/seraphin/seraphin.html;1837;;Gutenberg-DE;seraphine;selberlebensbeschr. konjektural-biographie;0;72;karl gutzkow;gutzkow, karl;1;91.2
SIBILLA_DALMAR;['Sibilla Dalmar'];Dohm;Hedwig;noWikiID;2;Sibilla Dalmar;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Dohm_Hedwig_Sibilla_Dalmar.xml;1896;;textgrid;sibilla dalmar;stella;0;57;hedwig dohm;junker, hedwig;0;67.05882353
LA_SIBYLLE;['La Sibylle'];Hahn Hahn;Ida von;noWikiID;1;Sibylle;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hahn_Hahn_Ida_GrÃ¤fin_von_Sibylle.xml;1846;;textgrid;la sibylle;lenz;0;60;ida von hahn hahn;von deutz>;0;85.5
SIEBEN_LEGENDEN;['Sieben Legenden'];Keller;Gottfried;Q1652394;6;Sieben Legenden;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Keller_Gottfried_Sieben_Legenden.xml;1872;([], ['collection volume', 'narration']);textgrid;sieben legenden;sieben legenden;1;100;gottfried keller; keller, gottfried;1;92.12121212
SIEBENKAES;['SiebenkÃ¤s'];Paul;Jean;Q2282375;7;;../../jeanpaul/siebenks/siebenks.html;1796;(['fantasy'], ['novel']);Gutenberg-DE;siebenkaes;siebenkäs;0;84.21052632;jean paul;jean paul;1;100
SIEGWART;['Siegwart'];Miller;Johann;noWikiID;3;Siegwart;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Miller_Johann_Martin_Siegwart.xml;1776;;textgrid;siegwart;ahnung und gegenwart;0;67.5;johann miller;schlegel, johann elias;0;85.5
SOLL_UND_HABEN_(ROMAN);['Soll und Haben'];Freytag;Gustav;Q2298931;57;Soll und Haben;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Freytag_Gustav_Soll_und_Haben.xml;1855;([], ['novel']);textgrid;soll und haben (roman);»draußen vor der tür« und andere werke;0;85.5;gustav freytag;freytag, gustav;1;91.72413793
STERBEN;['Sterben'];Schnitzler;Arthur;noWikiID;4;Sterben;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Schnitzler_Arthur_Sterben.xml;1894;novella;textgrid;sterben;sterben;1;100;arthur schnitzler;schnitzler, arthur;1;92.28571429
STINE_(FONTANE);['Stine'];Fontane;Theodor;Q1691464;1;Stine;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Stine.xml;1890;([], ['novel']);textgrid;stine (fontane);stine;1;90;theodor fontane; fontane, theodor;1;91.93548387
STOPFKUCHEN;['Stopfkuchen', 'Da Stopfkuchen', 'Im Stopfkuchen'];Raabe;Wilhelm;Q1495045;27;Stopfkuchen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Raabe_Wilhelm_Stopfkuchen.xml;1890;narration;textgrid;stopfkuchen;stopfkuchen;1;100;wilhelm raabe;raabe, wilhelm;1;91.48148148
STUFENJAHRE_EINES_GLUECKLICHEN;['Stufenjahre eines GlÃ¼cklichen'];François;Louise von;noWikiID;2;Stufenjahre eines GlÃ¼cklichen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/FranÃ§ois_Louise_von_Stufenjahre_eines_GlÃ¼cklichen.xml;1877;novel;textgrid;stufenjahre eines gluecklichen;studien;0;69.23076923;louise von françois;von deutz>;0;85.5
STURMFLUT;['Sturmflut'];Spielhagen;Friedrich;noWikiID;2;;../../spielhag/sturmflt/sturmflt.html;1877;novel;Gutenberg-DE;sturmflut;sturm und drang;0;67.5;friedrich spielhagen;klinger, friedrich maximilian von;0;85.5
TAGEBUCH_EINER_VERLORENEN;['Tagebuch einer Verlorenen', 'Tagebuch einer anderen Verlorenen'];Böhme;Margarete;Q7675198;2;Tagebuch einer  Verlorenen;../../boehme/verloren/verloren.html;1905;([], ['novel']);Gutenberg-DE;tagebuch einer verlorenen;die rückkehr d. verlorenen j. m. r. lenz;0;85.5;margarete böhme; bülow, margarete von düringsfeld, ida von;0;85.5
TAGEBUCH_EINES_ARMEN_FRAEULEINS;['Tagebuch eines armen FrÃ¤uleins'];Nathusius;Marie von;noWikiID;1;Tagebuch eines armen  FrÃ¤uleins;../../nathusiu/tagebuch/tagebuch.html;1854;;Gutenberg-DE;tagebuch eines armen fraeuleins;tagebücher;0;72;marie von nathusius;von deutz>;0;85.5
TAMBI;['Tambi'];Saar;Ferdinand von;noWikiID;1;Tambi;../../saar/tambi/tambi.html;1882;;Gutenberg-DE;tambi;die steinklopfer. tambi;1;90;ferdinand von saar; saar, ferdinand von;1;92.43243243
TITAN_(JEAN_PAUL);['Titan'];Paul;Jean;Q492384;13;Titan;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Jean_Paul_Titan.xml;1800;(['novel'], ['novel']);textgrid;titan (jean paul);tristan;0;75;jean paul;jean paul;1;100
TOD_IN_VENEDIG;['Tod in Venedig'];Mann;Thomas;Q828296;5;;12108;1912;novella;Gutenberg-US;tod in venedig;irdisches vergnügen in gott;0;85.5;thomas mann; mann, thomas;1;90.86956522
TONIO_KROEGER;['Tonio KrÃ¶ger'];Mann;Thomas;Q692988;4;;23313;1903;(['autobiographical novel'], ['novella']);Gutenberg-US;tonio kroeger;anton reiser;0;64;thomas mann; mann, thomas;1;90.86956522
TOTENMESSE;['Totenmesse'];Przybyszewski;Stanislaw;noWikiID;1;Totenmesse;../../przybysz/totmesse/totmesse.html;1893;;Gutenberg-DE;totenmesse;oden;0;67.5;stanislaw przybyszewski;stanomir, vlad;0;57.27272727
TRAGIK_DES_LEBENS;['Tragik des Lebens'];Saar;Ferdinand von;noWikiID;1;Tragik des Lebens;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Saar_Ferdinand_von_Tragik_des_Lebens.xml;1906;collection of novellas;textgrid;tragik des lebens;lebensgeschichte … des armen mannes …;0;85.5;ferdinand von saar; saar, ferdinand von;1;92.43243243
TUBUTSCH;['Tubutsch'];Ehrenstein;Albert;Q23793189;4;;../../ehrensta/tubutsch/chap001.html;1911;(['prose'], ['narration']);Gutenberg-DE;tubutsch;simplicissimus teutsch;0;72;albert ehrenstein;heß, albert;0;85.5
ULI_DER_KNECHT;['Uli der Knecht'];Gotthelf;Jeremias;noWikiID;6;Wie Uli der Knecht glÃ¼cklich wird;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Gotthelf_Jeremias_Wie_Uli_der_Knecht_glÃ¼cklich_wird.xml;1841;novel;textgrid;uli der knecht;der mann mit den messern;0;85.5;jeremias gotthelf;gotthelf, jeremias;1;92.28571429
ULI_DER_PAECHTER;['Uli der PÃ¤chter'];Gotthelf;Jeremias;noWikiID;4;Uli der PÃ¤chter;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Gotthelf_Jeremias_Uli_der_PÃ¤chter.xml;1849;novel;textgrid;uli der paechter;der mann mit den messern;0;85.5;jeremias gotthelf;gotthelf, jeremias;1;92.28571429
UNDINE;['Undine'];Fouqué;Friedrich de la Motte;noWikiID;13;Undine;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/FouquÃ©_Friedrich_de_la_Motte_Undine.xml;1814;narration;textgrid;undine;undine;1;100;friedrich de la motte fouqué;fouqué, friedrich de la motte-;1;91.72413793
UNRUHIGE_GAESTE;['Unruhige GÃ¤ste'];Raabe;Wilhelm;Q2496722;1;;../../raabe/ungaeste/ungaeste.html;1885;novel;Gutenberg-DE;unruhige gaeste;stine;0;67.5;wilhelm raabe;raabe, wilhelm;1;91.48148148
UNSUEHNBAR;['UnsÃ¼hnbar'];Ebner-Eschenbach;Marie von;noWikiID;1;UnsÃ¼hnbar;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Ebner_Eschenbach_Marie_von_UnsÃ¼hnbar.xml;1890;novel;textgrid;unsuehnbar;der blonde eckbert. der runenberg;0;60;marie von ebner-eschenbach;ebner-eschenbach, marie von;1;93.20754717
UNTERHALTUNGEN_DEUTSCHER_AUSGEWANDERTEN;['Unterhaltungen deutscher Ausgewanderter', 'Goethes Unterhaltungen deutscher Ausgewanderten', 'Unterhaltungen deutscher Ausgewanderten'];Goethe;Johann Wolfgang von;Q1680528;6;Unterhaltungen deutscher Ausgewanderten;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Goethe_Johann_Wolfgang_Unterhaltungen_deutscher_Ausgewanderten.xml;1795;([], ['short story collection', 'prose']);textgrid;unterhaltungen deutscher ausgewanderten;unterhaltungen deutscher ausgewanderten;1;100;johann wolfgang von goethe; goethe, johann wolfgang von;1;93.20754717
UNTERHALTUNGEN_MIT_EINER_HEILIGEN;['Unterhaltungen mit einer Heiligen'];Mundt;Theodor;noWikiID;2;Madonna. Unterhaltungen mit einer Heiligen;http://www.zeno.org/Literatur/M/Mundt,+Theodor/Roman/Madonna.+Unterhaltungen+mit+einer+Heiligen;1835;;zeno;unterhaltungen mit einer heiligen;erzählungen;0;73.63636364;theodor mundt;musculus, christian theodor;0;85.5
UNTERM_BIRNBAUM;['Unterm Birnbaum'];Fontane;Theodor;Q938689;4;Unterm Birnbaum;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Unterm_Birnbaum.xml;1885;([], ['novella', 'novel']);textgrid;unterm birnbaum;unterm birnbaum;1;100;theodor fontane; fontane, theodor;1;91.93548387
UNTERM_RAD;['Unterm Rad'];Hesse;Hermann;Q1325403;3;;49908;1906;(['novel'], ['novel']);Gutenberg-US;unterm rad;unterm birnbaum;0;85.5;hermann hesse;hesse, hermann;1;91.48148148
UNWAHRSCHEINLICHE_WAHRHAFTIGKEITEN;['Unwahrscheinliche Wahrhaftigkeiten'];Kleist;Heinrich von;noWikiID;1;;http://www.zeno.org/Literatur/M/Kleist,+Heinrich+von/Erz%C3%A4hlprosa/%5BAnekdoten+und+Kurzgeschichten%5D/Unwahrscheinliche+Wahrhaftigkeiten;1811;;zeno;unwahrscheinliche wahrhaftigkeiten;reigen;0;65.45454545;heinrich von kleist; kleist, heinrich von;1;92.56410256
UNWIEDERBRINGLICH;['Unwiederbringlich'];Fontane;Theodor;Q2499503;3;Unwiederbringlich. Roman;http://www.zeno.org/Literatur/M/Fontane,+Theodor/Romane/Unwiederbringlich;1914;([], ['novel']);zeno;unwiederbringlich;unwiederbringlich;1;100;theodor fontane; fontane, theodor;1;91.93548387
USONG;['Usong'];Haller;Albrecht;noWikiID;4;Usong;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Haller_Albrecht_von_Usong.xml;1771;;textgrid;usong;faust. frühere fassung;0;67.5;albrecht haller;schmid, euchar albrecht;0;85.5
VENUS_IM_PELZ;['Venus im Pelz'];Sacher-Masoch;Leopold von;Q677592;2;;56156;1869;(['erotica'], ['novella', 'novel']);Gutenberg-US;venus im pelz;pietisterey im fischbein-rocke;0;85.5;leopold von sacher-masoch;sacher-masoch, leopold von;1;93.1372549
VEREINIGUNGEN;['Vereinigungen'];Musil;Robert;noWikiID;2;;../../musil/vereinig/vereinig.html;1911;;Gutenberg-DE;vereinigungen;vereinigungen;1;100;robert musil;musil, robert;1;91.2
VERWORRENES_LEBEN;['Verworrenes Leben'];Raabe;Wilhelm;noWikiID;1;Verworrenes Leben;../../raabe/verworre/verworre.html;1862;collection of novellas;Gutenberg-DE;verworrenes leben;aus dem leben eines taugenichts;0;85.5;wilhelm raabe;raabe, wilhelm;1;91.48148148
VIEL_LAERMEN_UM_NICHTS;['Viel LÃ¤rmen um Nichts'];Eichendorff;Joseph von;noWikiID;2;Viel LÃ¤rmen um Nichts;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Eichendorff_Joseph_von_Viel_LÃ¤rmen_um_Nichts.xml;1832;;textgrid;viel laermen um nichts;stella;0;60;joseph von eichendorff;eichendorff, joseph von;1;92.88888889
