,wikiname,variations,wikiID,tag,count
7658,JEROME_LOBO,['Jerome Lobo'],noWikiID,PERSON,1
7659,JEROME_MCGANN,['Jerome McGann'],noWikiID,PERSON,15
7660,JEROME_STERN,['Jerome Stern'],noWikiID,PERSON,1
7661,JEROME_STONE,['Jerome Stone'],noWikiID,PERSON,1
7662,JERROLD_E._HOGLE,['JERROLD E. HOGLE'],noWikiID,PERSON,1
7663,JERROLD_HOGLE,['Jerrold Hogle'],noWikiID,PERSON,2
7664,JERROLD_SEIGEL,['Jerrold Seigel'],noWikiID,PERSON,1
7665,JERRY,['Jerry'],noWikiID,PERSON,2
7666,JERRY_B._JENKINS,['Jerry B. Jenkins'],Q1910044,PERSON,1
7667,JERRY_CROWE,['Jerry Crowe'],noWikiID,PERSON,1
7668,JERRY_CRUNCHER,['Jerry Cruncher'],noWikiID,PERSON,1
7669,JERRY_RENAULT,['Jerry Renault'],noWikiID,PERSON,2
7670,JESSEL,['Jessel'],noWikiID,PERSON,1
7671,JESSE_B._AIKIN,['Aikin'],Q15515369,PERSON,2
7672,JESSE_COLLINGS,['Jesse Collings'],Q5610938,PERSON,1
7673,JESSE_JACKSON,['Jesse Jackson'],Q310586,PERSON,1
7674,JESSE_MATZ,['Jesse Matz'],noWikiID,PERSON,1
7675,JESSICA_DISMORR,['Jessica Dismorr'],Q1660404,PERSON,1
7676,JESSICA_MANN,['Jessica Mann'],Q15720537,PERSON,1
7677,JESSICA_MCCLINTOCK,['McClintock'],Q6187356,PERSON,1
7678,JESSICA_STRALEY,['Jessica Straley'],noWikiID,PERSON,1
7679,JESSIE_BOUCHERETT,['Jessie Boucherett'],Q6187638,PERSON,1
7680,JESSIE_BROWN_POUNDS,['Jessie Brown'],Q16037865,PERSON,2
7681,JESSIE_FAUSET,['Jessie Fauset'],noWikiID,PERSON,1
7682,JESSIE_KESSON,"['Jessie Kesson', 'Kesson']",Q6187724,PERSON,12
7683,JESSIE_LENDENNIE,['Jessie Lendennie'],noWikiID,PERSON,1
7684,JESSIE_MANSERGH,['Jessie Mansergh'],noWikiID,PERSON,1
7685,JESSIE_POPE,['Jessie Pope'],Q3177701,PERSON,2
7686,JESSIE_WESTON_(WRITER),['Jessie Weston'],Q106648965,PERSON,1
7687,JESUITE,['Jesuite'],noWikiID,PERSON,2
7688,JETSUNMA_AHKON_LHAMO,"['Catherine Burroughs', 'CATHERINE BURROUGHS']",Q3177816,PERSON,3
7689,JHABVALA,['Jhabvala'],noWikiID,PERSON,1
7690,JIGGINSTOWN_BY_LADY_CHRISTINE_LONGFORD,['Jigginstown by Lady Christine Longford'],noWikiID,PERSON,1
7691,JILLIAN_HEYDT-STEVENSON,"['Jillian Heydt-Stevenson', 'JILLIAN HEYDT-STEVENSON']",noWikiID,PERSON,2
7692,JILL_CAMPBELL,['Jill Campbell'],noWikiID,PERSON,1
7693,JILL_MANSELL,['Jill Mansell'],Q2202803,PERSON,1
7694,JILL_MATUS,['Jill Matus'],noWikiID,PERSON,1
7695,JILL_TABART,['Tabart'],Q19595663,PERSON,1
7696,"JIM,_CARLIER_AND_KAYERTS","['Jim, Carlier and Kayerts']",noWikiID,PERSON,1
7697,JIMMY_CARTER,['Carter'],Q23685,PERSON,6
7698,JIMMY_CORRIGAN,['Jimmy Corrigan'],noWikiID,PERSON,2
7699,JIMMY_MACDONALD_(SOUND_EFFECTS_ARTIST),['James MacDonald'],Q2739967,PERSON,1
7700,JIMMY_MAHER,['Jimmy Maher'],Q6200698,PERSON,1
7701,JIMMY_PORTER,['Jimmy Porter'],noWikiID,PERSON,2
7702,JIMMY_RABBITTE,['Jimmy Rabbitte'],noWikiID,PERSON,1
7703,JIMMY_SR,['Jimmy Sr'],noWikiID,PERSON,1
7704,JIM_ALLEN,['Jim Allen'],noWikiID,PERSON,2
7705,JIM_BOLGER,['Bolger'],Q139785,PERSON,10
7706,JIM_BREWSTER,['James Brewster'],Q6193828,PERSON,1
7707,JIM_CONRAD,['Jim Conrad'],noWikiID,PERSON,1
7708,JIM_CRACE,['Jim Crace'],Q1563821,PERSON,1
7709,JIM_DAVIS,"['Jim Davis', 'Davis']",noWikiID,PERSON,2
7710,JIM_DINE,['Jim Dine'],Q531234,PERSON,1
7711,JIM_DIXON,['Jim Dixon'],noWikiID,PERSON,3
7712,JIM_HAWKINS,['Jim Hawkins'],noWikiID,PERSON,1
7713,JIM_HAYNES,['Jim Haynes'],noWikiID,PERSON,1
7714,JIM_JONES,['Jim Jones'],noWikiID,PERSON,1
7715,JIM_NOLAN_(THEATRE_DIRECTOR),['Jim Nolan'],Q6197187,PERSON,1
7716,JIM_O'ROURKE_(MUSICIAN),"[""O'Rourke""]",Q547373,PERSON,2
7717,JIM_OSBORN,['James Osborn'],Q99454325,PERSON,1
7718,JIM_PHELAN,['Jim Phelan'],Q6197491,PERSON,2
7719,JIM_SHERIDAN_(POLITICIAN),['Jim Sheridan'],Q392461,PERSON,3
7720,JIM_THOMPSON,['Jim Thompson'],noWikiID,PERSON,3
7721,JIMÍN_MHÁIRE_THAIDHG,['Jimín Mháire Thaidhg'],noWikiID,PERSON,1
7722,JOANNA_BAILLIE,"['Joanna Baillie', 'Baillie']",Q463302,PERSON,58
7723,JOANNA_BOURKE,['Joanna Bourke'],Q6205783,PERSON,1
7724,JOANNA_RUSS,['Joanna Russ'],noWikiID,PERSON,1
7725,JOANNA_SCUTTS,['Joanna Scutts'],noWikiID,PERSON,1
7726,JOANNA_SOUTHCOTT,['Joanna Southcott'],Q449005,PERSON,5
7727,JOANNE_HARRIS,['Joanne Harris'],noWikiID,PERSON,1
7728,JOANNE_RUSS,['Joanne Russ'],noWikiID,PERSON,1
7729,JOANNE_SHATTOCK,['Joanne Shattock'],noWikiID,PERSON,6
7730,JOANNE_WILKES,['Joanne Wilkes'],noWikiID,PERSON,2
7731,JOANNE_WINNING,['Joanne Winning'],noWikiID,PERSON,1
7732,JOAN_CRAIG,['Joan Craig'],noWikiID,PERSON,1
7733,JOAN_DIDION,['Joan Didion'],noWikiID,PERSON,2
7734,JOAN_FONTAINE,['Joan Fontaine'],Q95076,PERSON,1
7735,JOAN_I_OF_NAVARRE,['Jeanne of Navarre'],Q229189,PERSON,1
7736,JOAN_LINGARD,['Joan Lingard'],Q362577,PERSON,2
7737,JOAN_LITTLEWOOD,"['Joan Littlewood', 'Littlewood']",Q443797,PERSON,13
7738,JOAN_MORGAN,['Joan Morgan'],noWikiID,PERSON,1
7739,JOAN_NESTLE,['Joan Nestle'],Q545322,PERSON,1
7740,JOAN_RILEY,['Joan Riley'],noWikiID,PERSON,1
7741,JOAN_SEDDON,['Joan Seddon'],noWikiID,PERSON,1
7742,JOAN_SHELLEY_RUBIN,['Joan Shelley Rubin'],noWikiID,PERSON,1
7743,JOAN_TEMPLE,['Joan Temple'],Q86206022,PERSON,1
7744,JOAQUIM_NABUCO,['Joaquim Nabuco'],Q10307334,PERSON,1
7745,JOBSON,['Jobson'],noWikiID,PERSON,1
7746,JOB_LEGH,['Job Legh'],noWikiID,PERSON,1
7747,JOB_ORTON,"['Job Orton', 'Orton']",Q6206680,PERSON,2
7748,JOCELIN_OF_FURNESS,['Jocelin of Furness'],noWikiID,PERSON,1
7749,JOCELIN_OF_GLASGOW,['Jocelin'],Q3179816,PERSON,2
7750,JODIE_MEDD,['Jodie Medd'],noWikiID,PERSON,1
7751,JODI_PICOULT,['Jodi Picoult'],Q234443,PERSON,1
7752,JOEL_CHANDLER_HARRIS,['Joel Chandler Harris'],Q554269,PERSON,1
7753,JOEL_ELIAS_SPINGARN,['J. E. Spingarn'],Q4431219,PERSON,1
7754,JOEL_FAFIAK,['Joel Fafiak'],noWikiID,PERSON,1
7755,JOEL_WILLIAMSON,['Joel Williamson'],noWikiID,PERSON,1
7756,JOEP_LEERSSEN,['Joep Leerssen'],noWikiID,PERSON,8
7757,JOE_BRAINARD,['Joe Brainard'],Q1691342,PERSON,1
7758,JOE_DOWLING,['Joe Dowling'],Q6209581,PERSON,3
7759,JOE_GARGERY,['Joe Gargery'],noWikiID,PERSON,4
7760,JOE_KRUTCH,['Joe Krutch'],noWikiID,PERSON,2
7761,JOE_LAMPTON,"['Joe Lampton', 'Joseph Lampton', 'Lampton']",noWikiID,PERSON,8
7762,JOE_MILLER_(ACTOR),['Joe Miller'],Q6211370,PERSON,2
7763,JOE_MILLER_(ALASKA_POLITICIAN),['Joe Miller'],Q6211368,PERSON,2
7764,JOE_ORTON,['Joe Orton'],noWikiID,PERSON,3
7765,JOE_SACCO,['Joe Sacco'],Q335397,PERSON,1
7766,JOE_TARRANT,['Joe Tarrant'],noWikiID,PERSON,1
7767,JOE_VANĚK,['Joe Vanek'],Q6212779,PERSON,1
7768,JOFROI,['Jofroi'],noWikiID,PERSON,2
7769,JOHANNA_SPYRI,['Johanna Spyri'],Q123053,PERSON,2
7770,JOHANNES_BRAHMS,['Brahms'],Q7294,PERSON,1
7771,JOHANNES_GOVERTUS_DE_MAN,['de Man'],Q3180751,PERSON,1
7772,JOHANNES_GUTENBERG,['Gutenberg'],Q8958,PERSON,7
7773,JOHANNES_MÜLLER,['Johannes Müller'],noWikiID,PERSON,1
7774,JOHANN_AMOS_COMENIUS,['Johann Amos Comenius'],noWikiID,PERSON,2
7775,JOHANN_AMOS_COMENIUS',"[""Johann Amos Comenius'""]",noWikiID,PERSON,1
7776,JOHANN_CHRISTIAN_BACH,['J. C. Bach'],Q106641,PERSON,1
7777,JOHANN_CHRISTOPH_FRIEDRICH_VON_SCHILLER,['Johann Christoph Friedrich von Schiller'],noWikiID,PERSON,1
7778,JOHANN_DAVID_WYSS,"['Johann David Wyss', 'Johann Wyss']",Q115822,PERSON,4
7779,JOHANN_FRIEDRICH_OVERBECK,['Friedrich Overbeck'],Q169311,PERSON,1
7780,JOHANN_GEORG_KOHL,['Johann Georg Kohl'],Q73938,PERSON,1
7781,JOHANN_GOTTFRIED_HERDER,"['Johann Gottfried von Herder', 'Herder', 'J. G. Herder', 'Johann Gottfried Herder']",Q155547,PERSON,31
7782,JOHANN_JOACHIM_WINCKELMANN,['Winckelmann'],Q57280,PERSON,2
7783,JOHANN_PETER_ECKERMANN,['Johann Peter Eckermann'],noWikiID,PERSON,1
7784,JOHANN_SEBASTIAN_BACH,['Bach'],Q1339,PERSON,1
7785,JOHANN_SENN,['Senn'],Q88865,PERSON,1
7786,JOHANN_SPURZHEIM,['J. G. Spurzheim'],Q66522,PERSON,1
7787,JOHANN_WILHELM_RITTER,['Johann Wilhelm Ritter'],noWikiID,PERSON,1
7788,JOHANN_WOLFGANG_VON_GOETHE,"['Goethe', 'Johann Wolfgang von Goethe']",Q5879,PERSON,74
7789,JOHAN_CORTHALS,['Johan Corthals'],noWikiID,PERSON,1
7790,JOHAN_FRANZÉN,['Franzen'],Q117294,PERSON,4
7791,JOHAN_JAKOB_BACHOFEN,['Johan Jakob Bachofen'],noWikiID,PERSON,1
7792,"JOHN,_LORD_PETRE","['John, Lord Petre']",noWikiID,PERSON,1
7793,"JOHN,_SECRETARY_OF_STATE_TO_THE_PRETENDER","['John, Secretary of State to the Pretender']",noWikiID,PERSON,1
7794,JOHN-THE-GIANT-KILLER,['John-the-Giant-Killer'],noWikiID,PERSON,1
7795,JOHNBUTT,['JohnButt'],noWikiID,PERSON,1
7796,JOHNNIE_RAY,['Johnnie'],Q1198056,PERSON,1
7797,JOHNNIE_STIEGLER,['Johnnie'],Q6266116,PERSON,2
7798,JOHNNY_BOYLE,['Johnny Boyle'],Q6266355,PERSON,1
7799,JOHNNY_CHÓIL_MHAIDHC_Ó_COISDEALBHA,['Johnny Chóil Mhaidhc Ó Coisdealbha'],noWikiID,PERSON,1
7800,JOHNNY_FOY,['Johnny Foy'],noWikiID,PERSON,1
7801,JOHNNY_JETER,['Johnny'],Q2472830,PERSON,1
7802,JOHNNY_KEATS,['Johnny Keats'],noWikiID,PERSON,1
7803,JOHNNY_REILLY,['Johnny Reilly'],noWikiID,PERSON,1
7804,JOHNNY_VEGAS,['Johnny Vegas'],noWikiID,PERSON,1
7805,JOHNSON_(COMPOSER),['Johnson'],Q3523016,PERSON,803
7806,JOHNSTON,['Johnston'],noWikiID,PERSON,23
7807,JOHNSTON_MCCULLEY,['Johnston McCulley'],noWikiID,PERSON,1
7808,JOHN_A._MACDONALD,"['MacDonald', 'Macdonald', 'A. MacDonald']",Q128702,PERSON,43
7809,JOHN_ABERCROMBIE_(GUITARIST),['John Abercrombie'],Q438092,PERSON,1
7810,JOHN_ABERNETHY_(SURGEON),"['John Abernethy', 'Abernethy']",Q1232386,PERSON,7
7811,JOHN_ADAMS,['John Adams'],Q11806,PERSON,2
7812,JOHN_ADAMS_(COMPOSER),['John Adams'],Q84114,PERSON,1
7813,JOHN_ADDINGTON,['John Addington'],noWikiID,PERSON,1
7814,JOHN_ADDINGTON_SYMONDS,"['J. A. Symonds', 'John Symonds', 'John Addington Symonds', 'Symonds', 'J. A. Symond']",Q538549,PERSON,15
7815,JOHN_AGARD,['John Agard'],Q1893263,PERSON,4
7816,JOHN_AIKEN_(SCULPTOR),['John Aiken'],Q39078614,PERSON,1
7817,JOHN_AIKIN,"['John Aikin', 'Aikin']",Q2712004,PERSON,8
7818,JOHN_AIKIN_(UNITARIAN),['John Aikin'],Q6218332,PERSON,5
7819,JOHN_ALEXANDER_STRACHEY_BUCKNILL,['John Bucknill'],Q16030786,PERSON,1
7820,JOHN_ANSTER,['John Anster'],Q6219161,PERSON,2
7821,JOHN_ARBUTHNOT,"['John Arbuthnot', 'Arbuthnot', 'Dr Arbuthnot']",Q435816,PERSON,25
7822,JOHN_ARDEN,['John Arden'],Q555621,PERSON,5
7823,JOHN_ARMSTRONG_(POET),['John Armstrong'],Q713821,PERSON,1
7824,JOHN_ARMSTRONG_JR.,['John Armstrong'],Q1381657,PERSON,1
7825,JOHN_ARMSTRONG_SR.,['John Armstrong'],Q331294,PERSON,1
7826,JOHN_ASHBERY,['John Ashbery'],noWikiID,PERSON,4
7827,JOHN_ASH_(PHYSICIAN),['John Ash'],Q6219547,PERSON,1
7828,JOHN_AUBREY,['John Aubrey'],Q356317,PERSON,1
7829,JOHN_AUGUSTUS_O'SHEA,"[""John Augustus O'Shea""]",Q6219744,PERSON,1
7830,JOHN_B._KEANE,['John B. Keane'],Q1398498,PERSON,3
7831,JOHN_B._KEANE_(ARCHITECT),['John B. Keane'],Q6219994,PERSON,5
7832,JOHN_BABER,['John Baber'],noWikiID,PERSON,1
7833,JOHN_BALDWIN_BUCKSTONE,"['J. B. Buckstone', 'John Baldwin Buckstone']",Q6220430,PERSON,6
7834,JOHN_BALE,['John Bale'],noWikiID,PERSON,1
7835,JOHN_BALLANTYNE,"['Ballantyne', 'John Ballantyne']",Q18731199,PERSON,2
7836,JOHN_BALLANTYNE_(PUBLISHER),['Ballantyne'],Q6220475,PERSON,1
7837,JOHN_BALL_(PRIEST),['John Ball'],Q505824,PERSON,3
7838,JOHN_BANCKS,['John Bancks'],Q16150948,PERSON,2
7839,JOHN_BANIM,['John Banim'],Q460546,PERSON,21
7840,JOHN_BANKS_(PLAYWRIGHT),['John Banks'],Q3180991,PERSON,3
7841,JOHN_BANNERMAN_(HISTORIAN),['John Bannerman'],Q3997893,PERSON,1
7842,JOHN_BANNON,['Bannon'],Q3180992,PERSON,9
7843,JOHN_BANVILLE,['John Banville'],noWikiID,PERSON,10
7844,JOHN_BARBOUR_(POET),"['John Barbour', 'Barbour']",Q1699264,PERSON,12
7845,JOHN_BARRELL,['John Barrell'],noWikiID,PERSON,6
7846,JOHN_BARRYMORE,['John Barrymore'],noWikiID,PERSON,1
7847,JOHN_BARTH,['John Barth'],noWikiID,PERSON,4
7848,JOHN_BARTON_(DIRECTOR),['John Barton'],Q6220963,PERSON,7
7849,JOHN_BARTRAM,['John Bartram'],Q528476,PERSON,1
7850,JOHN_BASKERVILLE,['John Baskerville'],Q455265,PERSON,1
7851,JOHN_BATEMAN,['John Bateman'],noWikiID,PERSON,1
7852,JOHN_BAYLEY_(WRITER),['John Bayley'],Q6221180,PERSON,1
7853,JOHN_BEADLE,['John Beadle'],Q6221211,PERSON,1
7854,JOHN_BELL,['Bell'],Q15486584,PERSON,25
7855,JOHN_BELL_(MUSICIAN),['John Bell'],Q5569327,PERSON,7
7856,JOHN_BENDER,['John Bender'],noWikiID,PERSON,1
7857,JOHN_BENJAMIN_DANCER,['John Dancer'],Q16210084,PERSON,1
7858,JOHN_BENNETT_(ACTOR),['John Bennett'],Q3181038,PERSON,2
7859,JOHN_BENNET_(COMPOSER),['John Bennet'],Q374718,PERSON,2
7860,JOHN_BERGER_(CROSS-COUNTRY_SKIER),['John Berger'],Q2504092,PERSON,7
7861,JOHN_BERNARD_RILEY,['John Riley'],Q916982,PERSON,1
7862,JOHN_BERRYMAN,['John Berryman'],noWikiID,PERSON,4
7863,JOHN_BETHUNE_(PRINCIPAL),['John Bethune'],Q5933108,PERSON,1
7864,JOHN_BETJEMAN,['John Betjeman'],noWikiID,PERSON,3
7865,JOHN_BEW_(BOOKSELLER),['John Bew'],Q6221820,PERSON,1
7866,JOHN_BEYNON_HARRIS,['John Beynon Harris'],noWikiID,PERSON,1
7867,JOHN_BICKNELL,['John Bicknell'],Q24249978,PERSON,1
7868,JOHN_BINNS_OF_LEEDS,['John Binns of Leeds'],noWikiID,PERSON,1
7869,JOHN_BIRT_BARON_BIRT,['John Birt'],Q335586,PERSON,1
7870,JOHN_BLACKWOOD_(MERCHANT),['John Blackwood'],Q6222110,PERSON,4
7871,JOHN_BLACKWOOD_(PUBLISHER),['John Blackwood'],Q6222112,PERSON,7
7872,JOHN_BLAIR,['John Blair'],noWikiID,PERSON,1
7873,JOHN_BLOW,['John Blow'],Q311110,PERSON,1
7874,JOHN_BOSTON,['John Boston'],Q6222524,PERSON,1
7875,JOHN_BOWLES,['John Bowles'],noWikiID,PERSON,1
7876,JOHN_BOYDELL,"['John Boydell', 'Boydell']",Q321419,PERSON,21
7877,JOHN_BOYD_(MILLINER),['John Boyd'],Q18385326,PERSON,2
7878,JOHN_BRAINE,['John Braine'],noWikiID,PERSON,4
7879,JOHN_BRAND_(MINISTER),['John Brand'],Q6222953,PERSON,1
7880,JOHN_BRANNIGAN,"['John Brannigan', 'JOHN BRANNIGAN']",Q59773370,PERSON,2
7881,JOHN_BRAY_(BOXER),['John Bray'],Q6223010,PERSON,1
7882,JOHN_BRETT_(ARTIST),['John Brett'],Q528274,PERSON,2
7883,JOHN_BRITTON_(ANTIQUARY),['John Britton'],Q15462617,PERSON,1
7884,JOHN_BRITTON_(MARTYR),['John Bretton'],Q6223249,PERSON,1
7885,JOHN_BRODERICK_(WRITER),['John Broderick'],Q6223295,PERSON,3
7886,JOHN_BROOKE_(BRITISH_HISTORIAN),['John Brooke'],Q6223340,PERSON,1
7887,JOHN_BROWNING,['Browning'],Q220520,PERSON,9
7888,JOHN_BROWN_(ABOLITIONIST),['John Brown'],Q189366,PERSON,3
7889,JOHN_BRUCE_GLASIER,"['John Bruce Glasier', 'Bruce Glasier', 'Glasier']",Q6223630,PERSON,4
7890,JOHN_BRUNNER_(NOVELIST),"['John Brunner', 'Brunner']",Q378807,PERSON,12
7891,JOHN_BUCHAN,['John Buchan'],noWikiID,PERSON,19
7892,JOHN_BULL_(COMPOSER),['John Bull'],Q511463,PERSON,26
7893,JOHN_BUNYAN,"['John Bunyan', 'Bunyan', 'Bunyanesque']",Q108206,PERSON,78
7894,JOHN_BURNINGHAM,['John Burningham'],noWikiID,PERSON,1
7895,JOHN_BURNS,['John Burns'],Q337515,PERSON,1
7896,JOHN_BURNSIDE_(INVENTOR),['John Burnside'],Q6223999,PERSON,5
7897,JOHN_BURRELL_(POET),['John Burel'],Q6224008,PERSON,1
7898,JOHN_BUSH_(MUSICIAN),['John Bush'],Q651937,PERSON,2
7899,JOHN_BUTLER_(RANGER),['John Butler'],Q1699470,PERSON,1
7900,JOHN_BUTLER_YEATS,['John Butler Yeats'],Q2356757,PERSON,4
7901,JOHN_BUTT_(MUSICIAN),['John Butt'],Q6224150,PERSON,1
7902,JOHN_BYNG,['John Byng'],Q130261,PERSON,1
7903,JOHN_BYRNE,['John Byrne'],Q6224236,PERSON,1
7904,JOHN_BYRNE_(COMICS),['John Byrne'],Q475618,PERSON,1
7905,JOHN_BYRNE_(PLAYWRIGHT),['John Byrne'],Q6224236,PERSON,1
7906,JOHN_C._GREENE,['John C. Greene'],Q41750989,PERSON,1
7907,JOHN_CABOT,['John Cabot'],Q85642,PERSON,1
7908,JOHN_CAGE,['John Cage'],noWikiID,PERSON,2
7909,JOHN_CALDER,['John Calder'],Q6224786,PERSON,1
7910,JOHN_CALVIN,"['Calvin', 'John Calvin']",Q37577,PERSON,9
7911,JOHN_CAMDEN_HOTTEN,['John Camden Hotten'],Q14981941,PERSON,2
7912,JOHN_CAMPBELL_(BROADCASTER),['John Campbell'],Q6224992,PERSON,2
7913,JOHN_CAREY,['John Carey'],noWikiID,PERSON,2
7914,JOHN_CARNELL,"['John Carnell', 'Carnell']",Q6225230,PERSON,8
7915,JOHN_CARRUTHERS,['John Carruthers'],noWikiID,PERSON,1
7916,JOHN_CARR_(ARCHITECT),['John Carr'],Q6225267,PERSON,1
7917,JOHN_CARTERET_2ND_EARL_GRANVILLE,['John Carteret'],Q335274,PERSON,1
7918,JOHN_CARTWRIGHT_(POLITICAL_REFORMER),"['John Cartwright', 'Major Cartwright']",Q4216268,PERSON,2
7919,JOHN_CARYLL_(SENIOR),['John Caryll'],Q6225416,PERSON,5
7920,JOHN_CARYLL_THE_YOUNGER,['John Caryll'],Q6225418,PERSON,1
7921,JOHN_CASPER_LAVATER,['John Casper Lavater'],noWikiID,PERSON,1
7922,JOHN_CASSELL,['John Cassell'],Q12054363,PERSON,1
7923,JOHN_CAUGHIE,"['John Caughie', 'JOHN CAUGHIE']",Q6225543,PERSON,4
7924,JOHN_CHAMBERLAIN_(JOURNALIST),['John Chamberlain'],Q6225652,PERSON,1
7925,JOHN_CHAPMAN_(PUBLISHER),['John Chapman'],Q2659184,PERSON,4
7926,JOHN_CHAPMAN_ON_THE_WESTMINSTER_REVIEW,['John Chapman on the Westminster Review'],noWikiID,PERSON,1
7927,JOHN_CHARLES_MCQUAID,['John Charles McQuaid'],Q6225766,PERSON,1
7928,"JOHN_CHILCOTE,_MP","['John Chilcote, MP']",noWikiID,PERSON,1
7929,JOHN_CHILCOTE_M._P.,['John Chilcote M. P.'],noWikiID,PERSON,1
7930,JOHN_CHRISTOPHER,['John Christopher'],Q552025,PERSON,1
7931,JOHN_CHURCHILL_1ST_DUKE_OF_MARLBOROUGH,['John Churchill'],Q153803,PERSON,1
7932,JOHN_CHURCH_(POLITICIAN),['John Church'],Q24845746,PERSON,1
7933,JOHN_CLARE,"['John Clare', 'Clare', 'CLARE']",Q981572,PERSON,159
7934,JOHN_CLARKE_(BAPTIST_MINISTER),['John Clarke'],Q4222969,PERSON,1
7935,JOHN_CLARKSON_(ABOLITIONIST),['John Clarkson'],Q6226249,PERSON,1
7936,JOHN_CLELAND,['John Cleland'],Q460861,PERSON,1
7937,JOHN_CLELAND_(RACING_DRIVER),['John Cleland'],Q3181241,PERSON,1
7938,JOHN_CLUTE,['John Clute'],noWikiID,PERSON,2
7939,JOHN_CLYN,['John Clyn'],Q6226423,PERSON,1
7940,JOHN_COLET,['John Colet'],Q957527,PERSON,1
7941,JOHN_COLGAN,"['John Colgan', 'Colgan']",Q3181255,PERSON,2
7942,JOHN_COLIN_DUNLOP,['John Colin Dunlop'],Q6226668,PERSON,1
7943,JOHN_CONMEE,['Father Conmee'],Q59209323,PERSON,1
7944,JOHN_CONMEE_S._J.,['John Conmee S. J.'],noWikiID,PERSON,1
7945,JOHN_CONOLLY,['John Conolly'],Q122721,PERSON,2
7946,JOHN_CONSTABLE,"['John Constable', 'Constable']",Q159297,PERSON,12
7947,JOHN_COOK_(GOLFER),['John Cook'],Q328006,PERSON,1
7948,JOHN_COONEY_(RUGBY_UNION),['John Cooney'],Q6227039,PERSON,2
7949,JOHN_CORBETT,['John Corbett'],Q178010,PERSON,1
7950,JOHN_CORNFORD,['John Cornford'],Q2388817,PERSON,1
7951,JOHN_COURNOS,['John Cournos'],Q4248643,PERSON,1
7952,JOHN_COWPER_POWYS,"['John Cowper Powys', 'Powys']",Q1398332,PERSON,5
7953,JOHN_CROSS_(RUGBY_LEAGUE),['John Cross'],Q6227750,PERSON,1
7954,JOHN_CROWE_RANSOM,['John Crowe Ransom'],noWikiID,PERSON,2
7955,JOHN_CROWNE,"['John Crowne', 'Crowne']",Q3181297,PERSON,4
7956,JOHN_CRUSHES_SOFTDOWN,['John crushes Softdown'],noWikiID,PERSON,1
7957,JOHN_CUMMING,['John Cumming'],noWikiID,PERSON,1
7958,JOHN_CURRY,['John Curry'],Q958840,PERSON,4
7959,JOHN_CURRY_(HISTORIAN),['John Curry'],Q6227954,PERSON,2
7960,JOHN_CURTIN,['Curtin'],Q23375,PERSON,1
7961,JOHN_CUTTING_(PSYCHIATRIST),['John Cutting'],Q6228040,PERSON,1
7962,JOHN_D'ALTON,"[""John D'Alton""]",Q1699875,PERSON,1
7963,JOHN_DALTON,['John Dalton'],Q41284,PERSON,1
7964,JOHN_DANCASTLE,['John Dancastle'],noWikiID,PERSON,1
7965,JOHN_DAVIDSON,['John Davidson'],Q4171981,PERSON,1
7966,JOHN_DAVIDSON_(ENTERTAINER),['John Davidson'],Q6228714,PERSON,1
7967,JOHN_DAVIDSON_(POET),['John Davidson'],Q4171981,PERSON,10
7968,JOHN_DAVID_BREWER,['John Brewer'],Q6228652,PERSON,7
7969,JOHN_DAVIES,['John Davies'],noWikiID,PERSON,3
7970,JOHN_DAVIES_(HISTORIAN),['John Davies'],Q6228759,PERSON,4
7971,JOHN_DAVIES_(MALLWYD),['John Davies'],Q661947,PERSON,1
7972,JOHN_DAVIS_(EXPLORER),['John Davis'],Q311652,PERSON,1
7973,JOHN_DAVY_HAYWARD,"['Hayward', 'John Hayward']",Q6228864,PERSON,8
7974,JOHN_DENHAM_(POET),['John Denham'],Q1248337,PERSON,2
7975,JOHN_DENHAM_(POLITICIAN),['John Denham'],Q300069,PERSON,2
7976,JOHN_DENNIS_(BISHOP),['John Dennis'],Q6229192,PERSON,1
7977,JOHN_DENNIS_(DRAMATIST),['John Dennis'],Q326716,PERSON,13
7978,JOHN_DERRICKE,['John Derricke'],Q6229244,PERSON,2
7979,JOHN_DE_COURCY,"['John de Courcy', 'De Courcy']",Q967212,PERSON,3
7980,JOHN_DE_ST_JORRE,['John de St Jorre'],noWikiID,PERSON,1
7981,JOHN_DIAMOND_(DOCTOR),['John Diamond'],Q6229341,PERSON,1
7982,JOHN_DICKS_(ACTOR),['John Dicks'],Q6229402,PERSON,1
7983,JOHN_DICKS_(PUBLISHER),"['John Dicks', 'Dicks']",Q17308956,PERSON,2
7984,JOHN_DOD,['John Dod'],Q15452409,PERSON,1
7985,JOHN_DONALD_PARKER,['John Donald Parker'],noWikiID,PERSON,1
7986,JOHN_DONNE,"['John Donne', 'Donne']",Q140412,PERSON,55
7987,JOHN_DOS_PASSOS,['John Dos Passos'],noWikiID,PERSON,3
7988,JOHN_DOUGLAS_9TH_MARQUESS_OF_QUEENSBERRY,['Lord Queensberry'],Q335896,PERSON,1
7989,JOHN_DOWELL,"['John Dowell', 'Dowell']",Q6229977,PERSON,8
7990,JOHN_DRAYTON,['John Drayton'],Q1699840,PERSON,2
7991,JOHN_DRYDEN,"['Dryden', 'John Dryden']",Q213355,PERSON,619
7992,"JOHN_DUDLEY,_1ST_DUKE_OF_NORTHUMBERLAND",['Northumberland'],Q347125,PERSON,2
