wikiname;variations;author;author_firstname;wikiID;freq;repo_title;repoID;pub_year;genre;text_source
EVREMONT;['Evremont'];Bernhardi;Sophie;noWikiID;1;Evremont;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Bernhardi_Sophie_Evremont.xml;1836;novel;textgrid
FAUSTS_LEBEN,_THATEN_UND_HOELLENFAHRT;['Fausts Leben, Thaten und HÃ¶llenfahrt'];Klinger;Friedrich Maximilian;Q1368395;2;Fausts Leben, Taten und HÃ¶llenfahrt;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Klinger_Friedrich_Maximilian_Fausts_Leben_Taten_und_HÃ¶llenfahrt.xml;1791;novel;textgrid
FELICITAS;['Felicitas'];Dahn;Felix;noWikiID;3;Felicitas;../../dahn/felicita/felicita.html;1882;novel;Gutenberg-DE
FLEGELJAHRE;['Flegeljahren'];Paul;Jean;Q1299976;3;Flegeljahre;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Jean_Paul_Flegeljahre.xml;1804;([], ['novel']);textgrid
FLORENTIN;['Florentin'];Schlegel;Dorothea;noWikiID;17;Florentin;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Schlegel_Dorothea_Florentin.xml;1801;novel;textgrid
FLORENTINISCHE_NAECHTE;['Florentinische NÃ¤chte'];Heine;Heinrich;noWikiID;1;Florentinische NÃ¤chte;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Heine_Heinrich_Florentinische_NÃ¤chte.xml;1836;;textgrid
FRAGMENT_EINES_ROMANS;['Fragment eines Romans'];Weerth;Georg;noWikiID;1;Fragment eines Romans;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Weerth_Georg_Fragment_eines_Romans.xml;1845;;textgrid
FRANZ_STERNBALDS_WANDERUNGEN;['Franz Sternbalds Wanderungen', 'Sternbald', 'Franz Sternbalds Wanderungen 1798', 'Franz Sternbald'];Tieck;Ludwig;Q1449176;28;Franz Sternbalds;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Tieck_Ludwig_Franz_Sternbalds.xml;1798;([], ['novel']);textgrid
FRAU_BEATE_UND_IHR_SOHN;['Frau Beate und ihr Sohn'];Schnitzler;Arthur;Q1451452;5;Frau Beate und ihr Sohn;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Schnitzler_Arthur_Frau_Beate_und_ihr_Sohn.xml;1913;narration;textgrid
FRAU_BERTHA_GARLAN;['Frau Berta Garlan'];Schnitzler;Arthur;Q1451457;1;Frau Berta  Garlan;../../schnitzl/bertagar/bertagar.html;1901;([], ['novel']);Gutenberg-DE
FRAU_JENNY_TREIBEL;['Frau Jenny Treibel', 'Frau Jenny Treibel-Romans', 'Frau jenny Treibel', 'Frau Jenny Treibe'];Fontane;Theodor;Q351933;14;Frau Jenny Treibel;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Frau_Jenny_Treibel.xml;1892;([], ['novel']);textgrid
FRAU_SORGE;['Frau Sorge'];Sudermann;Hermann;noWikiID;1;Frau Sorge;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Sudermann_Hermann_Frau_Sorge.xml;1887;novel;textgrid
FRAU_VON_SAVERNE;['Frau von Saverne'];Arnim;Achim von;noWikiID;1;Frau von Saverne;../../arnim/saverne/saverne.html;1817;narration;Gutenberg-DE
FREIGEBOREN;['Freigeboren'];Spielhagen;Friedrich;noWikiID;1;Frei geboren;../../spielhag/frgebor/frgebor.html;1900;;Gutenberg-DE
FREIHEIT_DIE_ICH_MEINE;['Freiheit, die ich meine'];Ertl;Emil;noWikiID;2;Freiheit die ich  meine;../../ertl/freiheit/freiheit.html;1909;novel;Gutenberg-DE
FREUDEN_DES_JUNGEN_WERTHERS;['Parodie Freuden des jungen Werthers', 'Freuden des jungen Werthers'];Nicolai;Friedrich ;Q1455757;2;Freuden des jungen  Werthers;../../nicolai/werther/werther.html;1775;(['wertheriad'], ['narration']);Gutenberg-DE
FRIDOLIN_UND_SEIN_GLUECK;['Fridolin und sein GlÃ¼ck'];Saar;Ferdinand von;noWikiID;1;Herr Fridolin und sein  GlÃ¼ck;../../saar/fridolin/fridolin.html;1897;;Gutenberg-DE
FRUEHLING;['FrÃ¼hling'];Schlaf;Johannes;noWikiID;5;FrÃ¼hling;../../schlaf/fruehlin/fruehlin.html;1896;narrative;Gutenberg-DE
GABRIELE;['Gabriele'];Schopenhauer;Johanna;noWikiID;1;Gabriele;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Schopenhauer_Johanna_Gabriele.xml;1819;novel;textgrid
GEHEIME_GESCHICHTE_DES_PHILOSOPHEN_PEREGRINUS_PROTEUS;['Geheime Geschichte des Philosophen Peregrinus Proteus'];Wieland;Christoph Martin;noWikiID;2;;../../wieland/peregrin/peregrin.html;1788;;Gutenberg-DE
GELD_UND_GEIST;['Geld und Geist'];Gotthelf;Jeremias;noWikiID;3;Geld und Geist;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Gotthelf_Jeremias_Geld_und_Geist.xml;1843;novel;textgrid
GESCHICHTE_DES_AGATHON;['Geschichte des Agathon', 'Agathon'];Wieland;Christoph Martin;Q1517277;54;Geschichte des  Agathon;../../wieland/agathon/agathon.html;1766;([], ['novel']);Gutenberg-DE
GESCHICHTE_DES_FRAEULEINS_VON_STERNHEIM;['Geschichte des FrÃ¤uleins von Sternheim', 'Geschichte des FrÃ¤uleins von Sternheim. Von einer Freundin derselben aus Original-Papieren und anderen zuverlÃ¤ÃŸigen Quellen gezogen', 'Die Geschichte des FrÃ¤uleins von Sternheim', 'Geschichte des FrÃ¤uleins von Sternheime'];La Roche;Sophie von;Q1517346;19;Geschichte des  FrÃ¤leins von Sternheim;../../laroche/sternhm/sternhm.html;1771;(['epistolary novel'], []);Gutenberg-DE
GESCHICHTE_EINES_DEUTSCHEN_DER_NEUSTEN_ZEIT;['Geschichte eines Deutschen der neusten Zeit'];Klinger;Friedrich Maximilian;noWikiID;1;Geschichte eines  Deutschen der neuesten Zeit;../../klinger/gescdeut/gescdeut.html;1798;novel;Gutenberg-DE
GESCHICHTE_EINES_WIENERKINDES;['Geschichte eines Wienerkindes'];Saar;Ferdinand von;noWikiID;1;;http://www.zeno.org/Literatur/M/Saar,+Ferdinand+von/Erz%C3%A4hlungen/Novellen+aus+%C3%96sterreich/3.+Teil/Geschichte+eines+Wienerkindes;1891;;zeno
GESCHICHTE_VOM_BRAVEN_KASPERL_UND_DEM_SCHOENEN_ANNERL;['Geschichte vom braven Kasperl und dem schÃ¶nen Annerl', 'Geschichte vom braven Kasperl und schÃ¶nen Annerl', 'Geschichte vom braven Kasperl und vom schÃ¶nen Annerl'];Brentano;Clemes;Q1517619;9;Geschichte vom braven  Kasperl und dem schÃ¶nen Annerl;../../brentano/kasperl/kasperl.html;1815;([], ['novella']);Gutenberg-DE
GESCHICHTE_VOM_GALGENMAENNLEIN;['Geschichte vom GalgenmÃ¤nnlein'];Fouqué;Friedrich de la Motte;noWikiID;1;Eine Geschichte vom GalgenmÃ¤nnlein;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/FouquÃ©_Friedrich_de_la_Motte_Eine_Geschichte_vom_GalgenmÃ¤nnlein.xml;1810;;textgrid
GESCHICHTEN_AUS_DEN_TIROLER_BERGEN;['Geschichten aus den Tiroler Bergen'];Achleitner;Arthur;noWikiID;1;Geschichten aus den  Bergen;../../achleitn/bergen/bergen.html;1889;collection of stories;Gutenberg-DE
GESCHWISTER_TANNER;['Geschwister Tanner'];Walser;Robert;Q1510146;4;;36172;1907;(['novel'], ['novel']);Gutenberg-US
GESPRAECHE_MIT_DAEMONEN;['GesprÃ¤che mit DÃ¤monen'];Arnim;Bettina von;noWikiID;2;GesprÃ¤che mit DÃ¤monen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Arnim_Bettina_von_GesprÃ¤che_mit_DÃ¤monen.xml;1852;prose;textgrid
GIB_MICH_FREI;['Gib mich freie'];Courths-Mahler;Hedwig;noWikiID;1;Gib mich frei;../../courthsm/gibmich/gibmich.html;1890;novel;Gutenberg-DE
GOCKEL,_HINKEL_UND_GACKELEIA;['Gockel, Hinkel und Gackeleia'];Brentano;Clemes;Q1478745;5;Gockel, Hinkel und  Gackeleia;../../brentano/gockel/gockel.html;1837;(['fairy tale', 'literary fairy tale', 'group of literary works'], ['collection of fairy tales']);Gutenberg-DE
GODWI;"['Godwi oder Das steinerne Bild der Mutter', 'Godwi', ""Aus mÃ¼ndlicher Ueberlieferung in Maria's Godwi""]";Brentano;Clemes;Q1533941;17;Godwi;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Brentano_Clemens_Godwi.xml;1801;(['epistolary novel'], ['novel']);textgrid
GOLDELSE_(MARLITT);['Goldelse'];Marlitt;Eugenie;Q93955765;4;;../../marlitt/goldelse/goldelse.html;1867;(['family saga novel', 'romance novel'], ['novel']);Gutenberg-DE
GRANDISON_DER_ZWEYTE;['Grandison der Zweyte'];Musäus;Johan Karl August;noWikiID;1;Grandison der Zweite,;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/MusÃ¤us_Johann_Karl_August_Grandison_der_Zweite.xml;1760;;textgrid
GRETE_MINDE;['Grete Minde'];Fontane;Theodor;noWikiID;3;Grete Minde;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Grete_Minde.xml;1880;;textgrid
GRILLPARZERS_LIEBESROMAN;['Grillparzers Liebesroman'];Lux;Joseph August;noWikiID;1;;../../lux/grillpar/grillpar.html;1912;;Gutenberg-DE
GROENLAENDISCHE_PROZESSE;['GrÃ¶nlÃ¤ndische Prozesse'];Paul;Jean;noWikiID;2;GrÃ¶nlÃ¤ndische  Prozesse;../../jeanpaul/groenlnd/groenlnd.html;1783;;Gutenberg-DE
GROSZMUETHIGER_FELDHERR_ARMINIUS;['GroszmÃ¼thiger Feldherr Arminius'];Lohenstein;Daniel Casper von;noWikiID;1;GroÃŸmÃ¼thiger Feldherr Arminius;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Lohenstein_Daniel_Casper_von_GroÃŸmÃ¼thiger_Feldherr_Arminius.xml;1689;;textgrid
GUTMANNS_REISEN;['Gutmanns Reisen'];Raabe;Wilhelm;Q1557236;1;;../../raabe/gutmanns/gutmanns.html;1890;narrative;Gutenberg-DE
HALBTIER;['Halbtier!'];Böhlau;Helene;noWikiID;1;Halbtier!;../../boehlau/halbtier/halbtier.html;1899;;Gutenberg-DE
HAMMER_UND_AMBOSS;['Hammer und AmboÃŸ'];Spielhagen;Friedrich;noWikiID;2;Hammer und AmboÃŸ;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Spielhagen_Friedrich_Hammer_und_AmboÃŸ.xml;1869;;textgrid
HANS_UND_HEINZ_KIRCH;['Hans und Heinz Kirch'];Storm;Theodor;Q1489200;9;;../../storm/kirch/kirch.html;1881;([], ['novella']);Gutenberg-DE
HASTENBECK;['Hastenbeck'];Raabe;Wilhelm;noWikiID;1;Hastenbeck;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Raabe_Wilhelm_Hastenbeck.xml;1898;narrative;textgrid
HEIDI_(ROMAN);['Heidis Lehr- und Wanderjahre'];Spyri;Johanna;Q271697;1;Heidis Lehr- und  Wanderjahre;../../spyri/heidi1/heidi1.html;1880;"([""children's novel""], [])";Gutenberg-DE
HEINRICH_JUNG_STILLINGS_JUGEND;['Heinrich Jung Stillings Jugend'];Jung-Stilling;Johann Heinrich;noWikiID;1;;../../jungstil/stjugend/stjugend.html;1777;;Gutenberg-DE
HEINRICH_VON_OFTERDINGEN;['Heinrich von Ofterdingen', 'Heinrichs von Ofterdingen'];Novalis;Heinrich;Q58178849;48;Heinrich von Ofterdingen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Novalis_Heinrich_von_Ofterdingen.xml;1802;(['novel'], ['novel']);textgrid
HEITERETEI;['Heiteretei'];Ludwig;Otto;noWikiID;1;Die Heiteretei;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Ludwig_Otto_Die_Heiteretei.xml;1857;narration;textgrid
HERMANN_VON_UNNA;['Hermann von Unna'];Naubert;Benedikte;noWikiID;1;Herrmann von Unna;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Naubert_Benedikte_Herrmann_von_Unna.xml;1788;;textgrid
HERR_LORENZ_STARK;['Herr Lorenz Stark'];Engel;Johann Jakob;noWikiID;2;Herr Lorenz Stark;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Engel_Johann_Jakob_Herr_Lorenz_Stark.xml;1801;novel;textgrid
HERRMANN_UND_ULRIKE;['Herrmann und Ulrike'];Wezel;Johann Karl;noWikiID;4;Hermann und Ulrike;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Wezel_Johann_Karl_Hermann_und_Ulrike.xml;1780;;textgrid
HERRN_DAMES_AUFZEICHNUNGEN;['Herrn Dames Aufzeichnungen'];Reventlow;Franziska;noWikiID;5;Herrn Dames Aufzeichnungen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Reventlow_Franziska_GrÃ¤fin_zu_Herrn_Dames_Aufzeichnungen.xml;1913;;textgrid
HESPERUS_ODER_45_HUNDPOSTTAGE;['Hesperus'];Paul;Jean;Q1527881;9;;../../jeanpaul/hesperus/hesperus.html;1795;(['novel'], ['novel']);Gutenberg-DE
HOEXTER_UND_CORVEY;['HÃ¶xter und Corvey'];Raabe;Wilhelm;Q1649221;1;HÃ¶xter und  Corvey;../../raabe/hoexter/hoexter.html;1879;narration;Gutenberg-DE
HOLLAENDISCHE_LIEBHABEREIEN;['HollÃ¤ndische Liebhabereien'];Arnim;Achim von;noWikiID;2;HollÃ¤ndische  Liebhabereien;../../arnim/liebhabr/liebhabr.html;1826;narration;Gutenberg-DE
HOLLINS_LIEBELEBEN;"[""Hollin's Liebeleben""]";Arnim;Achim von;Q1624844;1;Hollin's Liebeleben;../../arnim/hollin/hollin.html;1802;(['epistolary novel'], ['novel']);Gutenberg-DE
HOMO_SUM;['Homo sum'];Ebers;Georg;noWikiID;1;Homo sum;../../ebers/homosum/homosum.html;1878;novel;Gutenberg-DE
HUMORISTISCHEN_SKIZZEN_AUS_DEM_DEUTSCHEN_HANDELSLEBEN;['Humoristischen Skizzen aus dem deutschen Handelsleben'];Weerth;Georg;noWikiID;2;Humoristische Skizzen aus dem deutschen Handelsleben;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Weerth_Georg_Humoristische_Skizzen_aus_dem_deutschen_Handelsleben.xml;1845;;textgrid
HYPERION_(HOELDERLIN);['Hyperion', 'Hyperion oder Der Eremit in Griechenland', 'Hyperion oder Der Eremit in Griechen land'];Hölderlin;Friedrich;Q1190094;22;Hyperion;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/HÃ¶lderlin_Friedrich_Hyperion.xml;1797;(['epistolary novel'], ['novel']);textgrid
IM_ALTEN_EISEN;['Im alten Eisen'];Raabe;Wilhelm;Q1474111;2;Im alten Eisen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Raabe_Wilhelm_Im_alten_Eisen.xml;1887;([], ['novel']);textgrid
IM_HAUSE_DES_KOMMERZIENRATES;['Im Hause des Kommerzienrates'];Marlitt;Eugenie;noWikiID;1;;56769;1877;;Gutenberg-US
